bird_y,bird_vertical_movement,pipe_y,pipe_dist,space_pressed
353,-12.5,300,297.5,0
342,-11.65,300,289.0,0
331,-10.85,300,281.0,0
321,-10.0,300,272.5,0
312,-9.2,300,264.5,0
303,-8.399999999999999,300,256.5,0
296,-7.549999999999999,300,248.0,0
289,-6.699999999999999,300,239.5,0
283,-5.9,300,231.5,0
278,-5.049999999999999,300,223.0,0
274,-4.249999999999999,300,215.0,0
270,-3.45,300,207.0,0
268,-2.599999999999999,300,198.5,0
266,-1.7499999999999991,300,190.0,0
265,-0.899999999999999,300,181.5,0
265,-0.0499999999999989,300,173.0,0
266,0.7500000000000011,300,165.0,0
267,1.5500000000000012,300,157.0,0
270,2.3500000000000014,300,149.0,0
273,3.200000000000001,300,140.5,0
277,4.000000000000002,300,132.5,0
282,4.850000000000001,300,124.0,0
287,5.700000000000001,300,115.5,0
294,6.550000000000001,300,107.0,0
301,7.4,300,98.5,0
310,8.25,300,90.0,0
319,9.1,300,81.5,0
329,9.9,300,73.5,0
339,10.7,300,65.5,0
351,11.500000000000002,300,57.5,0
363,12.300000000000002,300,49.5,1
349,-14.2,300,41.5,0
335,-13.4,300,33.5,0
323,-12.599999999999998,300,25.5,0
311,-11.799999999999995,300,17.5,0
300,-10.999999999999996,300,9.5,0
290,-10.199999999999996,300,1.5,0
280,-9.399999999999997,300,-6.5,0
272,-8.599999999999994,300,-14.5,0
264,-7.749999999999995,300,-23.0,0
257,-6.899999999999995,300,-31.5,0
251,-6.049999999999995,300,-40.0,0
246,-5.249999999999996,300,-48.0,0
241,-4.399999999999995,300,-56.5,0
238,-3.599999999999995,300,-64.5,0
235,-2.749999999999995,300,-73.0,0
233,-1.949999999999995,300,-81.0,0
232,-1.149999999999995,300,-89.0,0
232,-0.2999999999999949,300,-97.5,0
232,0.5500000000000052,768,495.5,0
234,1.3500000000000052,768,487.5,0
236,2.150000000000005,768,479.5,0
239,2.950000000000005,768,471.5,0
243,3.8000000000000056,768,463.0,0
247,4.600000000000006,768,455.0,0
253,5.400000000000006,768,447.0,0
259,6.2000000000000055,768,439.0,0
266,7.000000000000005,768,431.0,0
274,7.850000000000005,768,422.5,0
282,8.700000000000005,768,414.0,0
292,9.500000000000004,768,406.0,0
302,10.300000000000006,768,398.0,0
313,11.100000000000009,768,390.0,0
325,11.900000000000007,768,382.0,0
338,12.750000000000009,768,373.5,0
351,13.600000000000009,768,365.0,0
366,14.450000000000006,768,356.5,0
381,15.250000000000009,768,348.5,0
397,16.050000000000008,768,340.5,0
414,16.85000000000001,768,332.5,0
432,17.65000000000001,768,324.5,0
450,18.50000000000001,768,316.0,0
469,19.30000000000001,768,308.0,0
489,20.0,768,300.0,0
509,20.0,768,292.0,0
529,20.0,768,283.5,0
549,20.0,768,275.5,0
569,20.0,768,267.0,0
589,20.0,768,258.5,0
609,20.0,768,250.5,0
629,20.0,768,242.0,0
649,20.0,768,233.5,0
669,20.0,768,225.0,0
689,20.0,768,217.0,0
709,20.0,768,209.0,0
729,20.0,768,201.0,0
749,20.0,768,192.5,0
769,20.0,768,184.5,0
789,20.0,768,176.0,0
809,20.0,768,167.5,1
795,-14.15,768,159.0,0
782,-13.35,768,151.0,0
769,-12.55,768,143.0,0
758,-11.749999999999998,768,135.0,0
747,-10.949999999999998,768,127.0,0
737,-10.099999999999998,768,118.5,0
727,-9.299999999999995,768,110.5,0
719,-8.499999999999996,768,102.5,0
711,-7.649999999999997,768,94.0,0
704,-6.849999999999997,768,86.0,0
698,-5.9999999999999964,768,77.5,0
693,-5.199999999999997,768,69.5,0
689,-4.349999999999996,768,61.0,0
685,-3.5499999999999963,768,53.0,0
683,-2.699999999999996,768,44.5,0
681,-1.899999999999996,768,36.5,0
680,-1.099999999999996,768,28.5,0
679,-0.249999999999996,768,20.0,0
680,0.6000000000000041,768,11.5,0
681,1.4500000000000042,768,3.0,0
684,2.3000000000000043,768,-5.5,0
687,3.1500000000000044,768,-14.0,0
691,3.9500000000000046,768,-22.0,0
696,4.800000000000004,768,-30.5,0
701,5.650000000000004,768,-39.0,0
708,6.450000000000004,768,-47.0,0
715,7.2500000000000036,768,-55.0,0
723,8.100000000000003,768,-63.5,0
732,8.950000000000003,768,-72.0,0
742,9.800000000000002,768,-80.5,0
752,10.600000000000003,768,-88.5,0
764,11.400000000000004,768,-96.5,0
776,12.250000000000004,300,494.5,1
762,-14.15,300,486.0,0
749,-13.3,300,477.5,0
736,-12.5,300,469.5,0
724,-11.65,300,461.0,0
714,-10.85,300,453.0,0
704,-10.0,300,444.5,0
694,-9.2,300,436.5,0
686,-8.399999999999999,300,428.5,0
678,-7.549999999999999,300,420.0,0
672,-6.699999999999999,300,411.5,1
658,-14.15,300,403.0,0
644,-13.3,300,394.5,0
632,-12.45,300,386.0,0
620,-11.6,300,377.5,0
609,-10.750000000000002,300,369.0,0
599,-9.95,300,361.0,0
590,-9.15,300,353.0,0
582,-8.35,300,345.0,0
574,-7.55,300,337.0,0
568,-6.699999999999999,300,328.5,1
554,-14.2,300,320.5,0
540,-13.35,300,312.0,0
528,-12.55,300,304.0,0
516,-11.7,300,295.5,0
505,-10.85,300,287.0,0
495,-10.0,300,278.5,0
486,-9.2,300,270.5,0
477,-8.399999999999999,300,262.5,0
470,-7.599999999999999,300,254.5,0
463,-6.799999999999999,300,246.5,0
457,-5.999999999999999,300,238.5,1
443,-14.15,300,230.0,0
430,-13.35,300,222.0,0
417,-12.55,300,214.0,0
405,-11.749999999999998,300,206.0,0
394,-10.949999999999998,300,198.0,0
384,-10.149999999999997,300,190.0,0
375,-9.349999999999996,300,182.0,0
366,-8.499999999999996,300,173.5,0
359,-7.699999999999997,300,165.5,0
352,-6.899999999999997,300,157.5,0
346,-6.099999999999997,300,149.5,0
340,-5.299999999999997,300,141.5,0
336,-4.499999999999997,300,133.5,0
332,-3.6999999999999975,300,125.5,0
329,-2.8999999999999977,300,117.5,0
327,-2.099999999999998,300,109.5,0
326,-1.2999999999999978,300,101.5,0
325,-0.4499999999999977,300,93.0,0
326,0.4000000000000023,300,84.5,0
327,1.2500000000000024,300,76.0,0
329,2.0500000000000025,300,68.0,0
332,2.9000000000000026,300,59.5,0
336,3.700000000000003,300,51.5,0
340,4.5500000000000025,300,43.0,0
346,5.350000000000002,300,35.0,1
331,-14.2,300,27.0,0
318,-13.35,300,18.5,0
305,-12.55,300,10.5,0
294,-11.7,300,2.0,0
283,-10.9,300,-6.0,0
273,-10.099999999999998,300,-14.0,0
263,-9.299999999999995,300,-22.0,0
255,-8.499999999999996,300,-30.0,0
247,-7.649999999999997,300,-38.5,0
240,-6.849999999999997,300,-46.5,0
234,-5.9999999999999964,300,-55.0,0
229,-5.149999999999997,300,-63.5,0
225,-4.299999999999997,300,-72.0,0
222,-3.4999999999999973,300,-80.0,0
219,-2.699999999999997,300,-88.0,0
217,-1.8999999999999968,300,-96.0,0
216,-1.0999999999999974,768,499.5,0
216,-0.2999999999999974,768,491.5,0
216,0.5000000000000027,768,483.5,0
217,1.3500000000000028,768,475.0,0
220,2.200000000000003,768,466.5,0
223,3.050000000000003,768,458.0,0
227,3.900000000000003,768,449.5,0
231,4.700000000000003,768,441.5,0
237,5.5500000000000025,768,433.0,0
243,6.400000000000002,768,424.5,0
250,7.200000000000002,768,416.5,0
258,8.000000000000002,768,408.5,0
267,8.800000000000002,768,400.5,0
277,9.650000000000002,768,392.0,0
287,10.500000000000002,768,383.5,0
299,11.35,768,375.0,0
311,12.150000000000002,768,367.0,0
324,13.000000000000002,768,358.5,0
338,13.800000000000002,768,350.5,0
352,14.650000000000002,768,342.0,0
368,15.500000000000002,768,333.5,0
384,16.3,768,325.5,0
401,17.1,768,317.5,0
419,17.950000000000003,768,309.0,0
438,18.800000000000004,768,300.5,0
458,19.65000000000001,768,292.0,0
478,20.0,768,284.0,0
498,20.0,768,276.0,0
518,20.0,768,268.0,0
538,20.0,768,260.0,0
558,20.0,768,252.0,0
578,20.0,768,244.0,0
598,20.0,768,235.5,0
618,20.0,768,227.0,0
638,20.0,768,218.5,0
658,20.0,768,210.0,0
678,20.0,768,201.5,0
698,20.0,768,193.0,0
718,20.0,768,184.5,0
738,20.0,768,176.0,0
758,20.0,768,167.5,0
778,20.0,768,159.0,0
798,20.0,768,150.5,0
818,20.0,768,142.0,0
838,20.0,768,133.5,0
858,20.0,768,125.0,1
843,-14.15,768,116.5,0
830,-13.3,768,108.0,0
818,-12.45,768,99.5,0
806,-11.6,768,91.0,0
795,-10.750000000000002,768,82.5,0
785,-9.900000000000002,768,74.0,0
776,-9.1,768,66.0,0
768,-8.3,768,58.0,0
761,-7.500000000000001,768,50.0,0
754,-6.65,768,41.5,0
748,-5.8500000000000005,768,33.5,0
743,-5.050000000000001,768,25.5,0
739,-4.250000000000001,768,17.5,0
735,-3.450000000000001,768,9.5,0
733,-2.650000000000001,768,1.5,0
731,-1.8500000000000008,768,-6.5,0
730,-1.000000000000001,768,-15.0,0
730,-0.200000000000001,768,-23.0,0
730,0.599999999999999,768,-31.0,0
732,1.399999999999999,768,-39.0,0
734,2.249999999999999,768,-47.5,0
737,3.049999999999999,768,-55.5,0
741,3.899999999999999,768,-64.0,0
745,4.699999999999999,768,-72.0,0
751,5.499999999999999,768,-80.0,0
757,6.299999999999999,768,-88.0,0
764,7.099999999999999,768,-96.0,0
772,7.949999999999999,768,494.0,0
781,8.799999999999999,768,485.5,0
791,9.65,768,477.0,0
801,10.45,768,469.0,0
813,11.3,768,460.5,0
825,12.1,768,452.5,1
810,-14.2,768,444.5,0
797,-13.4,768,436.5,0
784,-12.55,768,428.0,0
773,-11.7,768,419.5,0
762,-10.9,768,411.5,0
752,-10.099999999999998,768,403.5,0
743,-9.249999999999998,768,395.0,0
734,-8.399999999999999,768,386.5,0
727,-7.599999999999999,768,378.5,0
720,-6.799999999999999,768,370.5,0
714,-5.999999999999999,768,362.5,0
709,-5.199999999999999,768,354.5,0
704,-4.4,768,346.5,0
701,-3.6,768,338.5,0
698,-2.8,768,330.5,0
696,-2.0,768,322.5,0
695,-1.1999999999999995,768,314.5,0
694,-0.3999999999999997,768,306.5,0
695,0.4500000000000004,768,298.0,0
696,1.2500000000000004,768,290.0,0
698,2.1000000000000005,768,281.5,0
701,2.9000000000000004,768,273.5,0
705,3.7,768,265.5,0
709,4.550000000000001,768,257.0,0
714,5.3500000000000005,768,249.0,0
721,6.200000000000001,768,240.5,0
728,7.050000000000001,768,232.0,0
736,7.9,768,223.5,0
744,8.75,768,215.0,0
754,9.6,768,206.5,0
764,10.4,768,198.5,0
776,11.25,768,190.0,0
788,12.1,768,181.5,0
801,12.95,768,173.0,0
814,13.75,768,165.0,0
829,14.6,768,156.5,0
844,15.4,768,148.5,1
830,-14.2,768,140.5,0
817,-13.4,768,132.5,0
804,-12.599999999999998,768,124.5,0
792,-11.799999999999995,768,116.5,0
781,-10.999999999999996,768,108.5,0
771,-10.199999999999996,768,100.5,0
762,-9.349999999999996,768,92.0,0
753,-8.499999999999996,768,83.5,0
746,-7.699999999999997,768,75.5,0
739,-6.849999999999996,768,67.0,0
733,-6.049999999999996,768,59.0,0
727,-5.2499999999999964,768,51.0,0
723,-4.449999999999997,768,43.0,0
719,-3.649999999999997,768,35.0,0
717,-2.849999999999997,768,27.0,0
714,-2.049999999999997,768,19.0,0
713,-1.2499999999999971,768,11.0,0
713,-0.449999999999997,768,3.0,0
713,0.400000000000003,768,-5.5,0
714,1.200000000000003,768,-13.5,0
716,2.000000000000003,768,-21.5,0
719,2.850000000000003,768,-30.0,0
723,3.7000000000000033,768,-38.5,0
727,4.550000000000003,768,-47.0,0
733,5.350000000000003,768,-55.0,0
739,6.150000000000003,768,-63.0,0
746,6.950000000000003,768,-71.0,0
754,7.750000000000003,768,-79.0,0
762,8.550000000000002,768,-87.0,0
772,9.400000000000002,768,-95.5,0
782,10.250000000000002,768,497.5,0
793,11.050000000000002,768,489.5,0
805,11.850000000000003,768,481.5,1
791,-14.15,768,473.0,0
777,-13.35,768,465.0,0
765,-12.5,768,456.5,0
753,-11.7,768,448.5,0
742,-10.9,768,440.5,0
732,-10.099999999999998,768,432.5,0
723,-9.299999999999995,768,424.5,0
714,-8.499999999999996,768,416.5,0
707,-7.699999999999997,768,408.5,0
700,-6.899999999999997,768,400.5,0
694,-6.049999999999997,768,392.0,0
688,-5.249999999999997,768,384.0,0
684,-4.399999999999997,768,375.5,0
680,-3.5499999999999967,768,367.0,0
678,-2.6999999999999966,768,358.5,0
676,-1.8999999999999968,768,350.5,0
675,-1.0499999999999965,768,342.0,0
675,-0.2499999999999964,768,334.0,0
675,0.5500000000000036,768,326.0,0
676,1.3500000000000036,768,318.0,0
679,2.150000000000004,768,310.0,0
682,3.000000000000004,768,301.5,0
685,3.800000000000004,768,293.5,0
690,4.600000000000004,768,285.5,0
695,5.400000000000004,768,277.5,0
702,6.200000000000004,768,269.5,0
709,7.050000000000004,768,261.0,0
717,7.900000000000004,768,252.5,0
725,8.700000000000005,768,244.5,0
735,9.500000000000004,768,236.5,0
745,10.350000000000003,768,228.0,0
756,11.150000000000006,768,220.0,0
768,12.000000000000004,768,211.5,0
781,12.800000000000006,768,203.5,0
795,13.600000000000009,768,195.5,0
809,14.400000000000007,768,187.5,0
824,15.250000000000009,768,179.0,0
840,16.10000000000001,768,170.5,0
857,16.90000000000001,768,162.5,0
875,17.75000000000001,768,154.0,1
861,-14.2,768,146.0,0
847,-13.4,768,138.0,0
835,-12.55,768,129.5,0
823,-11.7,768,121.0,0
812,-10.85,768,112.5,0
802,-10.0,768,104.0,0
793,-9.15,768,95.5,0
785,-8.35,768,87.5,0
777,-7.5,768,79.0,0
771,-6.7,768,71.0,0
765,-5.9,768,63.0,0
760,-5.050000000000001,768,54.5,0
755,-4.200000000000001,768,46.0,0
752,-3.350000000000001,768,37.5,0
750,-2.5500000000000007,768,29.5,0
748,-1.7500000000000009,768,21.5,0
747,-0.9000000000000006,768,13.0,0
747,-0.0500000000000004,768,4.5,0
748,0.7499999999999996,768,-3.5,0
749,1.5499999999999996,768,-11.5,0
752,2.35,768,-19.5,0
755,3.2,768,-28.0,0
759,4.0,768,-36.0,0
764,4.85,768,-44.5,0
769,5.699999999999999,768,-53.0,1
755,-14.15,768,-61.5,0
742,-13.35,768,-69.5,0
729,-12.55,768,-77.5,0
718,-11.7,768,-86.0,0
707,-10.9,768,-94.0,0
697,-10.05,300,495.5,0
687,-9.2,300,487.0,0
679,-8.35,300,478.5,0
671,-7.55,300,470.5,0
665,-6.75,300,462.5,0
659,-5.95,300,454.5,0
654,-5.1,300,446.0,0
649,-4.3,300,438.0,0
646,-3.5,300,430.0,0
643,-2.7,300,422.0,0
641,-1.9,300,414.0,1
627,-14.2,300,406.0,0
614,-13.35,300,397.5,0
601,-12.5,300,389.0,0
590,-11.65,300,380.5,0
579,-10.8,300,372.0,0
569,-9.95,300,363.5,0
560,-9.15,300,355.5,0
551,-8.35,300,347.5,0
544,-7.55,300,339.5,1
530,-14.2,300,331.5,0
516,-13.4,300,323.5,0
504,-12.599999999999998,300,315.5,0
492,-11.749999999999998,300,307.0,0
481,-10.949999999999998,300,299.0,0
471,-10.099999999999998,300,290.5,0
461,-9.299999999999995,300,282.5,0
453,-8.449999999999998,300,274.0,0
445,-7.649999999999998,300,266.0,0
439,-6.849999999999998,300,258.0,0
432,-6.049999999999998,300,250.0,0
427,-5.1999999999999975,300,241.5,1
413,-14.2,300,233.5,0
400,-13.35,300,225.0,0
387,-12.55,300,217.0,0
375,-11.7,300,208.5,0
365,-10.85,300,200.0,0
355,-10.0,300,191.5,0
345,-9.2,300,183.5,0
337,-8.35,300,175.0,0
330,-7.55,300,167.0,0
323,-6.75,300,159.0,0
317,-5.95,300,151.0,0
312,-5.15,300,143.0,0
307,-4.300000000000001,300,134.5,0
304,-3.4500000000000006,300,126.0,0
301,-2.6000000000000005,300,117.5,0
300,-1.7500000000000004,300,109.0,0
299,-0.9000000000000004,300,100.5,0
299,-0.1000000000000003,300,92.5,0
299,0.7499999999999998,300,84.0,0
301,1.5499999999999998,300,76.0,0
303,2.4,300,67.5,0
306,3.2,300,59.5,0
311,4.050000000000001,300,51.0,0
315,4.8500000000000005,300,43.0,0
321,5.700000000000001,300,34.5,0
328,6.550000000000001,300,26.0,1
313,-14.15,300,17.5,0
300,-13.3,300,9.0,0
288,-12.5,300,1.0,0
276,-11.65,300,-7.5,0
265,-10.85,300,-15.5,0
255,-10.0,300,-24.0,0
246,-9.15,300,-32.5,0
238,-8.3,300,-41.0,0
230,-7.450000000000001,300,-49.5,0
224,-6.600000000000001,300,-58.0,0
218,-5.750000000000002,300,-66.5,0
213,-4.900000000000002,300,-75.0,0
209,-4.0500000000000025,300,-83.5,0
206,-3.2500000000000027,300,-91.5,0
203,-2.450000000000003,300,-99.5,0
202,-1.6500000000000028,768,493.0,0
201,-0.8000000000000027,768,484.5,0
201,0.0499999999999973,768,476.0,0
202,0.8999999999999975,768,467.5,0
203,1.6999999999999975,768,459.5,0
206,2.4999999999999973,768,451.5,0
209,3.349999999999997,768,443.0,0
214,4.1999999999999975,768,434.5,0
219,4.999999999999997,768,426.5,0
224,5.849999999999998,768,418.0,0
231,6.649999999999998,768,410.0,0
239,7.499999999999998,768,401.5,0
247,8.299999999999999,768,393.5,0
256,9.1,768,385.5,0
266,9.9,768,377.5,0
277,10.7,768,369.5,0
288,11.500000000000002,768,361.5,0
300,12.300000000000002,768,353.5,0
313,13.150000000000002,768,345.0,0
327,13.950000000000005,768,337.0,0
342,14.800000000000002,768,328.5,0
358,15.600000000000003,768,320.5,0
374,16.450000000000003,768,312.0,0
392,17.300000000000004,768,303.5,0
410,18.15000000000001,768,295.0,0
429,18.950000000000006,768,287.0,0
448,19.750000000000007,768,279.0,0
468,20.0,768,271.0,0
488,20.0,768,263.0,0
508,20.0,768,255.0,0
528,20.0,768,246.5,0
548,20.0,768,238.5,0
568,20.0,768,230.5,0
588,20.0,768,222.5,0
608,20.0,768,214.0,0
628,20.0,768,205.5,0
648,20.0,768,197.0,0
668,20.0,768,188.5,0
688,20.0,768,180.0,0
708,20.0,768,171.5,0
728,20.0,768,163.5,0
748,20.0,768,155.0,0
768,20.0,768,147.0,0
788,20.0,768,139.0,0
808,20.0,768,131.0,0
828,20.0,768,123.0,1
814,-14.15,768,114.5,0
801,-13.35,768,106.5,0
788,-12.5,768,98.0,0
777,-11.7,768,90.0,0
766,-10.85,768,81.5,0
756,-10.05,768,73.5,0
747,-9.2,768,65.0,0
738,-8.399999999999999,768,57.0,0
731,-7.599999999999999,768,49.0,0
724,-6.799999999999999,768,41.0,0
718,-5.999999999999999,768,33.0,0
713,-5.199999999999999,768,25.0,0
708,-4.35,768,16.5,0
705,-3.55,768,8.5,0
702,-2.7,768,0.0,0
700,-1.85,768,-8.5,0
699,-0.9999999999999996,768,-17.0,0
699,-0.1999999999999995,768,-25.0,0
700,0.6000000000000005,768,-33.0,0
701,1.4500000000000006,768,-41.5,0
703,2.250000000000001,768,-49.5,0
706,3.100000000000001,768,-58.0,0
710,3.950000000000001,768,-66.5,0
715,4.750000000000001,768,-74.5,0
721,5.550000000000001,768,-82.5,0
727,6.3500000000000005,768,-90.5,0
734,7.15,768,-98.5,1
720,-14.15,512,496.5,0
707,-13.35,512,488.5,0
694,-12.5,512,480.0,0
682,-11.65,512,471.5,0
672,-10.8,512,463.0,0
662,-10.0,512,455.0,0
653,-9.15,512,446.5,0
644,-8.35,512,438.5,0
637,-7.5,512,430.0,0
630,-6.65,512,421.5,0
624,-5.8500000000000005,512,413.5,0
619,-5.050000000000001,512,405.5,0
615,-4.250000000000001,512,397.5,0
611,-3.400000000000001,512,389.0,0
609,-2.6000000000000005,512,381.0,0
607,-1.8000000000000005,512,373.0,0
606,-1.0000000000000004,512,365.0,0
606,-0.2000000000000004,512,357.0,0
606,0.5999999999999996,512,349.0,1
592,-14.2,512,341.0,0
579,-13.35,512,332.5,0
566,-12.5,512,324.0,0
555,-11.7,512,316.0,0
544,-10.85,512,307.5,0
534,-10.0,512,299.0,0
525,-9.2,512,291.0,0
516,-8.399999999999999,512,283.0,0
509,-7.599999999999999,512,275.0,0
502,-6.799999999999999,512,267.0,0
496,-5.999999999999999,512,259.0,0
491,-5.199999999999999,512,251.0,0
486,-4.4,512,243.0,0
483,-3.6,512,235.0,0
480,-2.8,512,227.0,0
478,-1.95,512,218.5,0
477,-1.0999999999999996,512,210.0,0
477,-0.2999999999999996,512,202.0,0
477,0.5500000000000005,512,193.5,0
478,1.4000000000000006,512,185.0,0
481,2.2000000000000006,512,177.0,0
484,3.000000000000001,512,169.0,0
488,3.850000000000001,512,160.5,0
492,4.650000000000001,512,152.5,0
498,5.500000000000002,512,144.0,0
504,6.350000000000001,512,135.5,0
511,7.150000000000001,512,127.5,0
519,7.950000000000001,512,119.5,0
528,8.8,512,111.0,0
538,9.6,512,103.0,0
548,10.400000000000002,512,95.0,0
559,11.250000000000002,512,86.5,0
571,12.050000000000002,512,78.5,1
557,-14.2,512,70.5,0
544,-13.35,512,62.0,0
531,-12.55,512,54.0,0
519,-11.7,512,45.5,0
509,-10.9,512,37.5,0
498,-10.099999999999998,512,29.5,0
489,-9.299999999999995,512,21.5,0
481,-8.449999999999998,512,13.0,0
473,-7.649999999999998,512,5.0,0
466,-6.849999999999998,512,-3.0,0
460,-6.049999999999998,512,-11.0,0
455,-5.1999999999999975,512,-19.5,0
451,-4.399999999999998,512,-27.5,0
447,-3.5499999999999976,512,-36.0,0
444,-2.699999999999997,512,-44.5,0
442,-1.8499999999999968,512,-53.0,0
441,-1.0499999999999974,512,-61.0,0
441,-0.2499999999999973,512,-69.0,0
442,0.6000000000000028,512,-77.5,0
443,1.4500000000000028,512,-86.0,0
445,2.300000000000003,512,-94.5,0
449,3.150000000000003,512,497.0,0
453,4.000000000000004,512,488.5,0
457,4.850000000000003,512,480.0,0
463,5.650000000000003,512,472.0,0
470,6.500000000000004,512,463.5,0
477,7.350000000000003,512,455.0,0
485,8.150000000000004,512,447.0,0
494,9.000000000000004,512,438.5,0
504,9.800000000000004,512,430.5,0
515,10.650000000000004,512,422.0,0
526,11.450000000000005,512,414.0,0
538,12.250000000000004,512,406.0,0
551,13.050000000000006,512,398.0,0
565,13.850000000000009,512,390.0,0
580,14.650000000000007,512,382.0,1
566,-14.2,512,374.0,0
552,-13.35,512,365.5,0
540,-12.5,512,357.0,0
528,-11.7,512,349.0,0
517,-10.9,512,341.0,0
507,-10.099999999999998,512,333.0,0
498,-9.299999999999995,512,325.0,0
489,-8.499999999999996,512,317.0,0
482,-7.699999999999997,512,309.0,0
475,-6.899999999999997,512,301.0,0
469,-6.049999999999997,512,292.5,0
463,-5.1999999999999975,512,284.0,0
459,-4.349999999999998,512,275.5,0
455,-3.549999999999998,512,267.5,0
453,-2.7499999999999982,512,259.5,0
451,-1.9499999999999984,512,251.5,0
450,-1.149999999999998,512,243.5,0
449,-0.3499999999999981,512,235.5,0
450,0.500000000000002,512,227.0,0
451,1.300000000000002,512,219.0,0
453,2.1000000000000023,512,211.0,0
456,2.9500000000000024,512,202.5,0
460,3.750000000000002,512,194.5,0
464,4.600000000000003,512,186.0,0
470,5.400000000000003,512,178.0,0
476,6.200000000000003,512,170.0,0
483,7.000000000000003,512,162.0,0
491,7.800000000000002,512,154.0,0
500,8.650000000000002,512,145.5,0
509,9.450000000000005,512,137.5,0
519,10.250000000000004,512,129.5,0
530,11.100000000000003,512,121.0,0
542,11.900000000000004,512,113.0,0
555,12.700000000000005,512,105.0,0
568,13.500000000000004,512,97.0,1
554,-14.2,512,89.0,0
541,-13.4,512,81.0,0
528,-12.599999999999998,512,73.0,0
516,-11.749999999999998,512,64.5,0
506,-10.9,512,56.0,0
495,-10.099999999999998,512,48.0,0
486,-9.249999999999998,512,39.5,0
478,-8.449999999999998,512,31.5,0
470,-7.599999999999998,512,23.0,0
463,-6.749999999999998,512,14.5,0
457,-5.949999999999998,512,6.5,0
452,-5.099999999999998,512,-2.0,0
448,-4.249999999999998,512,-10.5,0
445,-3.4499999999999984,512,-18.5,0
442,-2.6499999999999986,512,-26.5,0
440,-1.7999999999999985,512,-35.0,0
439,-0.9499999999999984,512,-43.5,0
439,-0.0999999999999983,512,-52.0,0
440,0.7500000000000018,512,-60.5,0
